Datum,Uhrzeit,Druck (bar),Heizöl (Liter),IST Rücklauf (°C),IST Vorlauf (°C)
2020-01-09,10:21:00,1.0520,628.6000,58.4300,63.0270
2020-01-09,10:22:00,1.0140,629.7030,58.0440,61.3860
2020-01-09,10:23:00,1.0480,628.2450,57.0280,61.7890
2020-01-09,10:24:00,1.1020,626.9540,55.6270,65.3950
2020-01-09,10:25:00,1.1660,627.1410,54.2080,67.9270
2020-01-09,10:26:00,1.2320,626.3750,54.1250,68.8910
2020-01-09,10:27:00,1.2990,628.1890,54.7550,69.3040
2020-01-09,10:28:00,1.2570,625.9070,55.8490,69.4040
2020-01-09,10:29:00,1.1480,625.8700,57.0530,67.1750
2020-01-09,10:30:00,1.0620,627.1040,57.9290,63.6250
2020-01-09,10:31:00,1.0050,627.1410,58.1370,61.5400
2020-01-09,10:32:00,1.0300,627.0480,57.1940,60.9080
2020-01-09,10:33:00,1.0770,625.5890,55.9660,64.1520
2020-01-09,10:34:00,1.1370,626.9170,54.4260,67.0040
2020-01-09,10:35:00,1.2020,624.6730,53.8840,68.5930
2020-01-09,10:36:00,1.2660,623.8500,54.3960,69.1180
2020-01-09,10:37:00,1.3040,625.9070,55.3460,69.4040
2020-01-09,10:38:00,1.1910,625.8700,56.5180,68.5350
2020-01-09,10:39:00,1.0940,624.4490,57.5240,65.0900
2020-01-09,10:40:00,1.0280,624.5800,58.1370,62.3920
2020-01-09,10:41:00,1.0160,623.2710,57.6340,60.9370
2020-01-09,10:42:00,1.0540,624.4860,56.5450,62.6630
2020-01-09,10:43:00,1.1100,623.2710,55.1260,66.0300
2020-01-09,10:44:00,1.1710,624.3550,53.9300,68.0460
2020-01-09,10:45:00,1.2360,622.0360,54.1570,68.9280
2020-01-09,10:46:00,1.3020,623.2710,54.9140,69.2670
2020-01-09,10:47:00,1.2510,623.3450,56.1300,69.4110
2020-01-09,10:48:00,1.1440,623.2710,57.1720,67.0160
2020-01-09,10:49:00,1.0620,623.0840,58.0540,63.6370
2020-01-09,10:50:00,1.0070,623.0270,58.1370,61.5960
2020-01-09,10:51:00,1.0350,623.2710,57.2430,61.0220
2020-01-09,10:52:00,1.0860,623.0840,56.0250,64.5060
2020-01-09,10:53:00,1.1430,623.4390,54.4480,67.2260
2020-01-09,10:54:00,1.2080,621.9800,54.0380,68.6400
2020-01-09,10:55:00,1.2720,621.3440,54.5550,69.2450
2020-01-09,10:56:00,1.2920,620.6150,55.5900,69.5160
2020-01-09,10:57:00,1.1830,621.9430,56.7400,68.3490
2020-01-09,10:58:00,1.0930,621.3820,57.7510,64.8260
2020-01-09,10:59:00,1.0280,620.6530,58.3000,62.2290
2020-01-09,11:00:00,1.0220,621.9800,57.6830,60.8250
2020-01-09,11:01:00,1.0620,621.5310,56.5080,62.9850
2020-01-09,11:02:00,1.1120,620.7460,54.9480,66.3620
2020-01-09,11:03:00,1.1660,620.0730,53.4100,68.2000
2020-01-09,11:04:00,1.2160,619.5120,53.3300,69.0250
2020-01-09,11:05:00,1.2640,619.4740,54.1060,69.0600
2020-01-09,11:06:00,1.2280,619.4370,55.2120,69.0250
2020-01-09,11:07:00,1.1140,620.7460,56.1810,66.9600
2020-01-09,11:08:00,1.0400,620.7090,56.8350,63.4220
2020-01-09,11:09:00,0.9860,620.5220,57.0040,60.9830
2020-01-09,11:10:00,1.0120,620.8020,56.0660,60.4460
2020-01-09,11:11:00,1.0530,620.0730,54.7650,63.7960
2020-01-09,11:12:00,1.0980,621.8490,53.2390,66.4500
2020-01-09,11:13:00,1.1460,618.2030,52.7610,67.7680
2020-01-09,11:14:00,1.1880,617.5480,53.1320,68.1070
2020-01-09,11:15:00,1.2370,616.7820,54.0160,68.4100
2020-01-09,11:16:00,1.2830,618.0530,55.1390,68.6620
2020-01-09,11:17:00,1.3320,618.1470,55.9540,69.2330
2020-01-09,11:18:00,1.2070,617.8290,56.4400,69.0840
2020-01-09,11:19:00,1.1050,616.8750,56.9360,65.8660
2020-01-09,11:20:00,1.0330,618.3340,57.2990,62.7140
2020-01-09,11:21:00,1.0000,616.9130,56.9650,60.8810
2020-01-09,11:22:00,1.0290,618.1470,56.0300,61.3910
2020-01-09,11:23:00,1.0740,616.8190,54.5750,64.8040
2020-01-09,11:24:00,1.1200,616.2770,53.1880,67.1190
2020-01-09,11:25:00,1.1680,615.5850,52.9930,68.1590
2020-01-09,11:26:00,1.2190,616.8190,53.4590,68.5100
2020-01-09,11:27:00,1.2650,614.8560,54.6410,68.6880
2020-01-09,11:28:00,1.3130,614.3690,55.5710,69.0450
2020-01-09,11:29:00,1.2260,615.6410,56.3110,69.2740
2020-01-09,11:30:00,1.1230,615.5850,56.7280,66.7870
2020-01-09,11:31:00,1.0460,615.5850,57.2260,63.2810
2020-01-09,11:32:00,0.9930,614.1820,57.1530,61.2010
2020-01-09,11:33:00,1.0180,615.4540,56.2710,60.6340
2020-01-09,11:34:00,1.0610,615.5850,54.9190,64.0690
2020-01-09,11:35:00,1.1050,613.9580,53.3740,66.6450
2020-01-09,11:36:00,1.1530,614.3130,52.9440,67.9000
2020-01-09,11:37:00,1.2000,612.9860,53.2760,68.3950
2020-01-09,11:38:00,1.2480,612.9860,54.2650,68.5620
2020-01-09,11:39:00,1.2930,611.7140,55.2700,68.8520
2020-01-09,11:40:00,1.2660,612.2190,56.0250,69.4040
2020-01-09,11:41:00,1.1490,611.7140,56.5550,67.7920
2020-01-09,11:42:00,1.0600,613.0790,56.9670,64.2300
2020-01-09,11:43:00,1.0020,611.6580,57.1770,61.5910
2020-01-09,11:44:00,1.0060,613.1730,56.5160,60.2660
2020-01-09,11:45:00,1.0450,612.4430,55.3390,62.9510
2020-01-09,11:46:00,1.0920,611.9380,53.8250,65.9690
2020-01-09,11:47:00,1.1360,611.8070,52.9850,67.5920
2020-01-09,11:48:00,1.1850,613.0790,53.1730,68.2910
2020-01-09,11:49:00,1.2300,611.8450,53.9330,68.5490
2020-01-09,11:50:00,1.2780,609.2460,55.0610,68.7890
2020-01-09,11:51:00,1.2910,609.2460,55.9250,69.2990
2020-01-09,11:52:00,1.1690,611.8070,56.5350,68.4470
2020-01-09,11:53:00,1.0800,611.6580,56.8820,64.9870
2020-01-09,11:54:00,1.0150,611.7510,57.3210,62.1890
2020-01-09,11:55:00,1.0010,613.1730,56.7650,60.4440
2020-01-09,11:56:00,1.0340,611.8070,55.6540,62.2530
2020-01-09,11:57:00,1.0780,611.4900,54.1910,65.5240
2020-01-09,11:58:00,1.1260,610.5730,52.9830,67.4700
2020-01-09,11:59:00,1.1740,609.2460,53.0220,68.1980
2020-01-09,12:00:00,1.2230,608.1050,53.6660,68.4420
2020-01-09,12:01:00,1.2640,607.9740,54.7680,68.6760
2020-01-09,12:02:00,1.3110,609.3020,55.7470,69.1130
2020-01-09,12:03:00,1.1910,610.3860,56.3860,68.8620
2020-01-09,12:04:00,1.0940,610.5730,56.8650,65.8050
2020-01-09,12:05:00,1.0250,609.1520,57.2820,62.6730
2020-01-09,12:06:00,0.9950,609.0590,56.8450,60.7200
2020-01-09,12:07:00,1.0250,609.3020,55.9100,61.3520
2020-01-09,12:08:00,1.0720,610.3860,54.4990,64.7900
2020-01-09,12:09:00,1.1140,744.2030,53.1250,67.0230
2020-01-09,12:10:00,1.1600,1095.3330,53.0150,68.0390
2020-01-09,12:11:00,1.2060,1189.0950,53.4640,68.4100
2020-01-09,12:12:00,1.2500,1189.0950,54.5280,68.6030
2020-01-09,12:13:00,1.2910,1186.6450,55.5730,68.9670
2020-01-09,12:14:00,1.2480,1186.6830,56.2280,69.5650
2020-01-09,12:15:00,1.1320,1183.8030,56.7300,67.4850
2020-01-09,12:16:00,1.0560,1181.3910,57.1920,63.9330
2020-01-09,12:17:00,0.9940,1181.3910,57.3290,61.4840
2020-01-09,12:18:00,1.0110,1181.2970,56.4960,60.4660
2020-01-09,12:19:00,1.0530,1179.0530,55.2440,63.4860
2020-01-09,12:20:00,1.0950,1180.1000,53.6570,66.4940
2020-01-09,12:21:00,1.1430,1179.0530,53.0120,68.0000
2020-01-09,12:22:00,1.1910,1177.5570,53.1980,68.4470
2020-01-09,12:23:00,1.2350,1179.0530,54.1650,68.7230
2020-01-09,12:24:00,1.2840,1177.4080,55.2830,68.9130
2020-01-09,12:25:00,1.2670,1177.6880,56.0400,69.4970
2020-01-09,12:26:00,1.1540,1177.2770,56.6570,68.0730
2020-01-09,12:27:00,1.0680,1176.1730,57.1280,64.4580
2020-01-09,12:28:00,1.0060,1177.7260,57.3920,61.8330
2020-01-09,12:29:00,1.0050,1177.5010,56.6820,60.4070
2020-01-09,12:30:00,1.0430,1177.5570,55.4150,63.0070
2020-01-09,12:31:00,1.0890,1176.0990,53.9160,65.9320
2020-01-09,12:32:00,1.1320,1176.1730,53.0120,67.7580
2020-01-09,12:33:00,1.1800,1175.1260,53.2250,68.3760
2020-01-09,12:34:00,1.2270,1174.9950,53.9250,68.6030
2020-01-09,12:35:00,1.2710,1175.0890,55.0390,68.8470
2020-01-09,12:36:00,1.2850,1173.6680,55.9810,69.3720
2020-01-09,12:37:00,1.1680,1174.9950,56.5690,68.5370
2020-01-09,12:38:00,1.0790,1175.2760,57.0800,65.0560
2020-01-09,12:39:00,1.0140,1174.9580,57.4210,62.1990
2020-01-09,12:40:00,1.0000,1174.9580,56.8090,60.5290
2020-01-09,12:41:00,1.0350,1174.4900,55.7830,62.1550
2020-01-09,12:42:00,1.0800,1173.5370,54.2500,65.4540
2020-01-09,12:43:00,1.1240,1173.8550,53.1270,67.4700
2020-01-09,12:44:00,1.1690,1173.6680,53.1200,68.3560
2020-01-09,12:45:00,1.2150,1173.7990,53.7230,68.5910
2020-01-09,12:46:00,1.2580,1174.9950,54.8480,68.7200
2020-01-09,12:47:00,1.2980,1173.6680,55.8200,69.2060
2020-01-09,12:48:00,1.1780,1173.7240,56.4110,68.9300
2020-01-09,12:49:00,1.0860,1172.9940,56.8670,65.6070
2020-01-09,12:50:00,1.0190,1173.7240,57.2870,62.4730
2020-01-09,12:51:00,0.9910,1173.7990,56.8480,60.7120
2020-01-09,12:52:00,1.0240,1173.7990,55.8860,61.5840
2020-01-09,12:53:00,1.0700,1173.5740,54.4500,65.0190
2020-01-09,12:54:00,1.1140,1173.5370,53.1390,67.3190
2020-01-09,12:55:00,1.1570,1173.7240,53.0200,68.0900
2020-01-09,12:56:00,1.2030,1173.2190,53.5350,68.4660
2020-01-09,12:57:00,1.2510,1172.0780,54.6020,68.6810
2020-01-09,12:58:00,1.2930,1172.4330,55.6610,69.0770
2020-01-09,12:59:00,1.2040,1171.1620,56.3130,69.2380
2020-01-09,13:00:00,1.1060,1171.2930,56.7720,66.4690
2020-01-09,13:01:00,1.0350,1172.3400,57.2360,63.1390
2020-01-09,13:02:00,0.9870,1172.4330,57.0450,61.0710
2020-01-09,13:03:00,1.0200,1171.1990,56.1300,60.9740
2020-01-09,13:04:00,1.0590,1170.4700,54.7700,64.2940
2020-01-09,13:05:00,1.1070,1171.2930,53.3470,66.8260
2020-01-09,13:06:00,1.1500,1171.3860,53.0370,67.9950
2020-01-09,13:07:00,1.1890,1172.3030,53.4170,68.4570
2020-01-09,13:08:00,1.2410,1170.7500,54.3230,68.7520
2020-01-09,13:09:00,1.2840,1169.7410,55.4510,69.0230
2020-01-09,13:10:00,1.2340,1169.7030,56.2760,69.4280
2020-01-09,13:11:00,1.1270,1171.1620,56.7130,67.4070
2020-01-09,13:12:00,1.0510,1170.9750,57.2480,63.9160
2020-01-09,13:13:00,0.9910,1171.0310,57.2940,61.5520
2020-01-09,13:14:00,1.0090,1169.9280,56.4470,60.4610
2020-01-09,13:15:00,1.0510,1169.6470,55.2510,63.7010
2020-01-09,13:16:00,1.0940,1168.5060,53.7300,66.4790
2020-01-09,13:17:00,1.1410,1168.5630,53.0930,67.8610
2020-01-09,13:18:00,1.1850,1169.9650,53.3520,68.4000
2020-01-09,13:19:00,1.2310,1169.8340,54.1890,68.5860
2020-01-09,13:20:00,1.2910,1167.4220,55.3660,68.8760
2020-01-09,13:21:00,1.3150,1168.5630,56.1570,69.4890
2020-01-09,13:22:00,1.2100,1168.6000,57.6240,68.7500
2020-01-09,13:23:00,1.1210,1167.7770,58.1640,65.5320
2020-01-09,13:24:00,1.0570,1168.4130,58.6100,62.9510
2020-01-09,13:25:00,1.0330,1168.5630,58.1590,61.3890
2020-01-09,13:26:00,1.0740,1169.3290,57.1720,62.6950
2020-01-09,13:27:00,1.1240,1166.0940,55.8220,66.2180
2020-01-09,13:28:00,1.1860,1167.2350,54.6280,68.4960
2020-01-09,13:29:00,1.2510,1167.2720,54.7410,69.3600
2020-01-09,13:30:00,1.3040,1165.9630,55.3270,69.8460
2020-01-09,13:31:00,1.2000,1166.2250,56.6010,69.1040
2020-01-09,13:32:00,1.1120,1166.0380,57.6950,65.6390
2020-01-09,13:33:00,1.0470,1167.3660,58.5490,62.7050
2020-01-09,13:34:00,1.0240,1166.0380,58.2930,61.2150
2020-01-09,13:35:00,1.0620,1166.1320,57.2900,62.4560
2020-01-09,13:36:00,1.1160,1164.8230,55.8560,66.1250
2020-01-09,13:37:00,1.1770,1167.4220,54.5360,68.3120
2020-01-09,13:38:00,1.2420,1164.6730,54.5430,69.2790
2020-01-09,13:39:00,1.3070,1164.8970,55.2610,69.7630
2020-01-09,13:40:00,1.2130,1165.4960,56.5250,69.4430
2020-01-09,13:41:00,1.1250,1166.1320,57.6240,66.3180
2020-01-09,13:42:00,1.0590,1165.8700,58.5640,63.1560
2020-01-09,13:43:00,1.0210,1164.8230,58.4170,61.4770
2020-01-09,13:44:00,1.0530,1164.8970,57.4580,62.0580
2020-01-09,13:45:00,1.1100,1166.1320,56.1420,65.6730
2020-01-09,13:46:00,1.1690,1165.6270,54.6380,68.1070
2020-01-09,13:47:00,1.2300,1166.0010,54.5620,69.2620
2020-01-09,13:48:00,1.2940,1163.6820,55.0950,69.7850
2020-01-09,13:49:00,1.2320,1162.4850,56.2470,69.7580
2020-01-09,13:50:00,1.1380,1163.6820,57.4290,66.9720
2020-01-09,13:51:00,1.0670,1163.4950,58.4810,63.6370
2020-01-09,13:52:00,1.0120,1163.5320,58.5250,61.7890
2020-01-09,13:53:00,1.0460,1165.9070,57.4530,61.4060
2020-01-09,13:54:00,1.0960,1162.1670,56.3720,64.9460
2020-01-09,13:55:00,1.1530,1163.6260,54.8680,67.7560
2020-01-09,13:56:00,1.2170,1163.5880,54.5210,68.9840
2020-01-09,13:57:00,1.2790,1163.5320,54.9290,69.6800
2020-01-09,13:58:00,1.2690,1162.3920,56.0930,69.9260
2020-01-09,13:59:00,1.1690,1163.6260,57.2820,68.0290
2020-01-09,14:00:00,1.0900,1163.5320,58.1980,64.4750
2020-01-09,14:01:00,1.0290,1162.3920,58.6640,62.1430
2020-01-09,14:02:00,1.0370,1163.4390,57.9680,61.1880
2020-01-09,14:03:00,1.0820,1162.1670,56.7670,64.0300
2020-01-09,14:04:00,1.1360,1160.9330,55.2340,67.1310
2020-01-09,14:05:00,1.1980,1160.9700,54.4870,68.9250
2020-01-09,14:06:00,1.2630,1162.3920,54.8550,69.5280
2020-01-09,14:07:00,1.2890,1161.0260,55.7270,69.8990
2020-01-09,14:08:00,1.1850,1159.6610,56.9580,68.7810
2020-01-09,14:09:00,1.0980,1159.5680,57.9760,65.1800
2020-01-09,14:10:00,1.0400,1161.0260,58.6520,62.5970
2020-01-09,14:11:00,1.0280,1158.4650,58.1560,61.1350
2020-01-09,14:12:00,1.0710,1159.8300,57.1140,63.2200
2020-01-09,14:13:00,1.1280,1159.5680,55.6420,66.6620
2020-01-09,14:14:00,1.1830,1159.7920,54.5360,68.6320
2020-01-09,14:15:00,1.2490,1159.6610,54.7430,69.5770
2020-01-09,14:16:00,1.2970,1158.4650,55.4780,69.9360
2020-01-09,14:17:00,1.1790,1158.5210,56.7280,69.2300
2020-01-09,14:18:00,1.0910,1159.8300,57.0260,65.8420
2020-01-09,14:19:00,1.0260,1158.4270,57.6830,62.6700
2020-01-09,14:20:00,0.9970,1159.7550,57.3090,60.9440
2020-01-09,14:21:00,1.0300,1157.3800,56.2280,62.0060
2020-01-09,14:22:00,1.0750,1157.7910,54.8070,65.4150
2020-01-09,14:23:00,1.1220,1157.2860,53.4610,67.6700
2020-01-09,14:24:00,1.1640,1157.0990,53.4320,68.5030
2020-01-09,14:25:00,1.2100,1155.7340,53.8640,68.8740
2020-01-09,14:26:00,1.2540,1157.1370,54.9970,69.0030
2020-01-09,14:27:00,1.2990,1155.7340,55.9880,69.3750
2020-01-09,14:28:00,1.1970,1155.9590,56.7080,69.4920
2020-01-09,14:29:00,1.1030,1154.5940,57.1920,66.4300
2020-01-09,14:30:00,1.0360,1154.5940,57.6460,63.3170
2020-01-09,14:31:00,0.9990,1154.5380,57.3600,61.2250
2020-01-09,14:32:00,1.0230,1153.0420,56.4550,61.3590
2020-01-09,14:33:00,1.0650,1153.5460,55.0970,64.9850
2020-01-09,14:34:00,1.1170,1155.4910,53.6450,67.3240
2020-01-09,14:35:00,1.1580,1153.9020,53.3640,68.4760
2020-01-09,14:36:00,1.2010,1150.5730,53.7710,68.8250
2020-01-09,14:37:00,1.2460,1153.2660,54.8090,69.0670
2020-01-09,14:38:00,1.2960,1153.2660,55.9050,69.3570
2020-01-09,14:39:00,1.2010,1153.2660,56.6300,69.4770
2020-01-09,14:40:00,1.1080,1153.2100,57.1090,66.6890
2020-01-09,14:41:00,1.0390,1152.0320,57.6610,63.4420
2020-01-09,14:42:00,0.9930,1153.2100,57.3900,61.3960
2020-01-09,14:43:00,1.0200,1151.9010,56.4840,61.2760
2020-01-09,14:44:00,1.0650,1153.0420,55.2170,64.7240
2020-01-09,14:45:00,1.1070,1151.9380,53.6660,67.1530
2020-01-09,14:46:00,1.1500,1150.5730,53.3930,68.5150
2020-01-09,14:47:00,1.1990,1150.6670,53.7640,68.8670
2020-01-09,14:48:00,1.2410,1150.6670,54.7380,68.9450
2020-01-09,14:49:00,1.2890,1150.5730,55.8520,69.3990
2020-01-09,14:50:00,1.2150,1149.5260,56.6040,69.6360
2020-01-09,14:51:00,1.1180,1150.7040,57.0990,67.1040
2020-01-09,14:52:00,1.0430,1150.6670,57.6290,63.7200
2020-01-09,14:53:00,0.9900,1151.9380,57.5310,61.5620
2020-01-09,14:54:00,1.0170,1150.6110,56.6230,60.9660
2020-01-09,14:55:00,1.0580,1150.6670,55.3830,64.3550
2020-01-09,14:56:00,1.1030,1149.2830,53.8230,67.0480
2020-01-09,14:57:00,1.1470,1150.7600,53.3830,68.3320
2020-01-09,14:58:00,1.1900,1149.4320,53.7280,68.7500
2020-01-09,14:59:00,1.2360,1148.1050,54.6750,68.9840
2020-01-09,15:00:00,1.2830,1148.1420,55.7490,69.2840
2020-01-09,15:01:00,1.2170,1149.4320,56.5180,69.6140
2020-01-09,15:02:00,1.1140,1149.3760,57.1020,67.2550
2020-01-09,15:03:00,1.0460,1148.1050,57.6290,63.8720
2020-01-09,15:04:00,0.9890,1149.4320,57.4970,61.6990
2020-01-09,15:05:00,1.0150,1147.0950,56.6670,60.9220
2020-01-09,15:06:00,1.0570,1149.5260,55.4710,64.2060
2020-01-09,15:07:00,1.1040,1149.4700,53.9520,67.0140
2020-01-09,15:08:00,1.1490,1146.9640,53.4100,68.3660
2020-01-09,15:09:00,1.2070,1149.4700,54.1430,68.7790
2020-01-09,15:10:00,1.2590,1148.0670,55.4170,69.0640
2020-01-09,15:11:00,1.3120,1146.9640,56.6180,69.6600
2020-01-09,15:12:00,1.2110,1145.8610,57.4160,69.5940
2020-01-09,15:13:00,1.1210,1147.1510,58.0410,66.7740
2020-01-09,15:14:00,1.0550,1147.1510,58.5740,63.7500
2020-01-09,15:15:00,1.0060,1146.9640,58.4000,61.8790
2020-01-09,15:16:00,1.0400,1146.6840,57.4380,61.8380
2020-01-09,15:17:00,1.0880,1148.5540,56.1790,65.3000
2020-01-09,15:18:00,1.1400,1147.0580,54.6990,67.8880
2020-01-09,15:19:00,1.1980,1146.9640,54.5210,69.1910
2020-01-09,15:20:00,1.2590,1147.0010,55.0090,69.6850
2020-01-09,15:21:00,1.2330,1147.0950,56.0640,69.9040
2020-01-09,15:22:00,1.1370,1145.7300,57.3190,67.8140
2020-01-09,15:23:00,1.0700,1145.7300,58.2270,64.3180
2020-01-09,15:24:00,1.0130,1146.8710,58.6030,62.1040
2020-01-09,15:25:00,1.0280,1145.6920,57.7800,61.1860
2020-01-09,15:26:00,1.0730,1147.0010,56.6130,64.3920
2020-01-09,15:27:00,1.1320,1145.6360,55.1070,67.2770
2020-01-09,15:28:00,1.1970,1143.0370,54.4140,68.9330
2020-01-09,15:29:00,1.2660,1144.4580,55.4850,69.5650
2020-01-09,15:30:00,1.3040,1143.0740,56.6570,69.9850
2020-01-09,15:31:00,1.2090,1142.9440,57.9580,69.1210
2020-01-09,15:32:00,1.1350,1143.0000,59.0010,65.8370
2020-01-09,15:33:00,1.0650,1145.7670,59.6890,63.3440
2020-01-09,15:34:00,1.0400,1144.5520,59.3750,62.0280
2020-01-09,15:35:00,1.0850,1144.4580,58.3200,63.3780
2020-01-09,15:36:00,1.1500,1144.6270,56.9700,66.7890
2020-01-09,15:37:00,1.2240,1144.4020,55.7440,69.2550
2020-01-09,15:38:00,1.3020,1143.0740,56.0440,70.3320
2020-01-09,15:39:00,1.2630,1143.0370,56.8720,70.7660
2020-01-09,15:40:00,1.1800,1141.7090,58.1660,68.0780
2020-01-09,15:41:00,1.1040,1143.0740,59.4700,64.5770
2020-01-09,15:42:00,1.0500,1143.0740,59.8990,62.6970
2020-01-09,15:43:00,1.0590,1142.9440,59.2790,61.7740
2020-01-09,15:44:00,1.1090,1140.6620,58.0680,64.7500
2020-01-09,15:45:00,1.1790,1141.3540,56.5330,68.0880
2020-01-09,15:46:00,1.2560,1140.5690,55.7810,69.9510
2020-01-09,15:47:00,1.3090,1140.4380,56.3370,70.6830
2020-01-09,15:48:00,1.2190,1141.7090,57.4260,69.9310
2020-01-09,15:49:00,1.1370,1141.7650,58.7450,66.2230
2020-01-09,15:50:00,1.0750,1140.7560,59.8550,63.4690
2020-01-09,15:51:00,1.0400,1141.8590,59.6820,62.1800
2020-01-09,15:52:00,1.0750,1141.7090,58.8180,62.6580
2020-01-09,15:53:00,1.1400,1140.3820,57.4630,66.4670
2020-01-09,15:54:00,1.2130,1140.3820,56.0570,69.0770
2020-01-09,15:55:00,1.2880,1140.6250,56.0880,70.3560
2020-01-09,15:56:00,1.2690,1139.5210,56.7820,70.8470
2020-01-09,15:57:00,1.1800,1140.4750,58.0270,68.4710
2020-01-09,15:58:00,1.1080,1140.6250,59.4090,64.8770
2020-01-09,15:59:00,1.0500,1140.5310,60.0120,62.7560
2020-01-09,16:00:00,1.0500,1139.2040,59.3940,61.7790
2020-01-09,16:01:00,1.1030,1140.6620,58.2120,64.3330
2020-01-09,16:02:00,1.1690,1139.1470,56.6940,67.8410
2020-01-09,16:03:00,1.2450,1137.9320,55.8200,69.7720
2020-01-09,16:04:00,1.3220,1137.8760,56.3280,70.6680
2020-01-09,16:05:00,1.2280,1137.8380,57.2240,70.1870
2020-01-09,16:06:00,1.1430,1139.1470,58.6180,66.6960
2020-01-09,16:07:00,1.0790,1137.8760,59.8410,63.6180
2020-01-09,16:08:00,1.0320,1137.8760,59.7800,62.2700
2020-01-09,16:09:00,1.0700,1137.9320,58.8670,62.4240
2020-01-09,16:10:00,1.1240,1137.9320,57.5460,66.2130
2020-01-09,16:11:00,1.1820,1137.9690,56.0300,68.8940
2020-01-09,16:12:00,1.2420,1136.6420,55.0140,70.2580
2020-01-09,16:13:00,1.2290,1136.7350,55.6930,70.6000
2020-01-09,16:14:00,1.1350,1137.7820,56.8400,68.2690
2020-01-09,16:15:00,1.0620,1138.0070,58.1320,64.4330
2020-01-09,16:16:00,1.0050,1137.9690,58.6570,61.9550
2020-01-09,16:17:00,1.0170,1137.9690,57.9980,60.8980
2020-01-09,16:18:00,1.0590,1138.0070,56.7910,63.9450
2020-01-09,16:19:00,1.1110,1138.0070,55.1970,67.0720
2020-01-09,16:20:00,1.1680,1136.6980,54.4380,68.8940
2020-01-09,16:21:00,1.2230,1136.6980,54.7600,69.4770
2020-01-09,16:22:00,1.2570,1135.3700,55.6540,69.8970
2020-01-09,16:23:00,1.1630,1135.2770,56.9770,68.9690
2020-01-09,16:24:00,1.0840,1136.6980,58.0120,65.4850
2020-01-09,16:25:00,1.0220,1135.4070,58.6790,62.7240
2020-01-09,16:26:00,1.0020,1136.7910,58.1000,61.2400
2020-01-09,16:27:00,1.0450,1135.2390,57.0550,62.8390
2020-01-09,16:28:00,1.0970,1134.2290,55.5830,66.3500
2020-01-09,16:29:00,1.1510,1134.6410,54.3770,68.5130
2020-01-09,16:30:00,1.2060,1135.4640,54.5650,69.3890
2020-01-09,16:32:00,1.1840,1134.0420,56.5380,69.5310
2020-01-09,16:33:00,1.1020,1134.0800,57.6190,66.5890
2020-01-09,16:34:00,1.0340,1134.0050,58.3490,63.3050
2020-01-09,16:35:00,0.9900,1134.1360,58.1710,61.5520
2020-01-09,16:36:00,1.0250,1133.9490,57.2820,61.7790
2020-01-09,16:37:00,1.0760,1132.8640,56.0000,65.3510
2020-01-09,16:38:00,1.1300,1132.9020,54.4580,67.9950
2020-01-09,16:39:00,1.1850,1132.7710,54.3840,69.1210
2020-01-09,16:40:00,1.2400,1132.8080,54.9360,69.5600
2020-01-09,16:41:00,1.2200,1134.1360,56.0270,69.8190
2020-01-09,16:42:00,1.1300,1131.4800,57.2160,67.9120
2020-01-09,16:43:00,1.0580,1133.2200,58.1540,64.4280
2020-01-09,16:44:00,0.9980,1134.1360,58.4660,62.1630
2020-01-09,16:45:00,1.0110,1133.0890,57.6920,61.0320
2020-01-09,16:46:00,1.0570,1131.3870,56.5420,64.0840
2020-01-09,16:47:00,1.1090,1132.8080,54.9380,67.2110
2020-01-09,16:48:00,1.1640,1131.4800,54.2450,68.8130
2020-01-09,16:49:00,1.2170,1130.4890,54.6670,69.4280
2020-01-09,16:50:00,1.2630,1130.3400,55.6200,69.7500
2020-01-09,16:51:00,1.1620,1131.4800,56.8180,69.1910
2020-01-09,16:52:00,1.0860,1130.1710,57.8100,65.7170
2020-01-09,16:53:00,1.0260,1131.4430,58.5420,62.8390
2020-01-09,16:54:00,0.9970,1130.2460,58.0760,61.2790
2020-01-09,16:55:00,1.0350,1130.0220,57.1020,62.6090
2020-01-09,16:56:00,1.0900,1130.3400,55.6780,66.0540
2020-01-09,16:57:00,1.1430,1130.2460,54.4230,68.3000
2020-01-09,16:58:00,1.1990,1130.2090,54.5110,69.3280
2020-01-09,16:59:00,1.2520,1128.6940,55.1700,69.7210
2020-01-09,17:00:00,1.1930,1128.8810,56.4280,69.6670
2020-01-09,17:01:00,1.1070,1130.3400,57.4460,67.0190
2020-01-09,17:02:00,1.0400,1129.4800,58.3300,63.6450
2020-01-09,17:03:00,0.9880,1130.5270,58.3150,61.6940
2020-01-09,17:04:00,1.0200,1130.1150,57.4650,61.5130
2020-01-09,17:05:00,1.0700,1127.6470,56.1840,65.0850
2020-01-09,17:06:00,1.1240,1127.8340,54.6630,67.7310
2020-01-09,17:07:00,1.1780,1127.7400,54.4110,68.9840
2020-01-09,17:08:00,1.2340,1127.7030,54.8600,69.6110
2020-01-09,17:09:00,1.2340,1127.7970,55.9570,69.8430
2020-01-09,17:10:00,1.1390,1127.5530,57.1580,68.4250
2020-01-09,17:11:00,1.0670,1127.6470,58.0270,64.8920
2020-01-09,17:12:00,1.0010,1127.6100,58.5370,62.3750
2020-01-09,17:13:00,1.0020,1127.7030,57.8580,61.1250
2020-01-09,17:14:00,1.0420,1127.6100,56.7010,63.5180
